"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","Julian_DateTxt","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","sst_fn","sst","point_ocean_depth","ave_ocean_depth_250m_buff","chlor_fn","chlor_a","chlor_ann_fn","chlor_a_ann"
"14",439625.5784,6481046.909,"2008-05-13-N","2008-05-13-N-004","2008-05-13-N-004",-73,2182.269095,"5/13/2008",20080513,2008,134,2008134,"7:06:56","N","MultiOb",2,1,"Veendam","Nat","Port","n",1,"n",0,327.6402417,439372.3609,6480453.249,17.3343273,439367.2947,6480466.849,204.0020214,634.9643161,56.36177979,"Lower Bay","Lower Bay","Lower Bay",-68,2005.185451,5,0,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","calm","excellent","20080513.nc",279.506012,-48,-44.125,"2008_5.img",NA,"2008.img",NA
"15",437615.9208,6488832.593,"2008-05-13-N","2008-05-13-N-036","2008-05-13-N-036",-94,3030.421721,"5/13/2008",20080513,2008,134,2008134,"15:46:45","Y","Single",1,1,"Veendam","Nat","Port","y",1,"n",0,177.3691276,438042.8301,6488995.614,16.60784944,438040.4851,6488981.291,70.69786222,449.8510227,73.32873466,"Lower Bay","Middle Bay","Middle Bay",-98,3200.772036,5,0,"A-Away","9-Perpendicular","DF-Dive-fluke-up","90","none","moderate","1'","excellent","20080513.nc",279.4840088,-96,-96.71428571,"2008_5.img",NA,"2008.img",NA
"16",441310.608,6480390.801,"2008-05-25-N","2008-05-25-N-005","2008-05-25-N-005",-34,1003.862444,"5/25/2008",20080525,2008,146,2008146,"6:26:19","N","MultiOb",2,1,"Ryndam","Nat","Starboard","y",1,"n",0,336.2495152,440038.0599,6479879.24,15.8527109,440030.7921,6479890.791,248.6599627,1374.022804,92.41044755,"Lower Bay","Lower Bay","Lower Bay",-58,2280.877477,5,0,"U-Unsure","U-Unsure","RE-Resting","5","none","light","calm","excellent","20080525.nc",281.0499878,-30,-36.57142857,"2008_5.img",NA,"2008.img",NA
"17",438520.6883,6497234.626,"2008-05-25-N","2008-05-25-N-016","2008-05-25-N-016",-209,3001.655868,"5/25/2008",20080525,2008,146,2008146,"7:01:50","N","MultiOb",2,1,"Ryndam","Nat","Starboard","y",1,"n",0,324.0005004,436975.0751,6497800.24,17.80625186,436965.5221,6497809.987,290.3028158,1658.186238,146.3023154,"Middle Bay","Middle Bay","Middle Bay",-241,1764.595904,5,0,"A-Away","9-Perpendicular","SA-Surface-active","5","none","light","calm","excellent","20080525.nc",281.4609985,-200,-207.5,"2008_5.img",3.405109882,"2008.img",1.916610003
"18",414822.4502,6522260.797,"2008-05-25-N","2008-05-25-N-024","2008-05-25-N-024",-132,64.43593539,"5/25/2008",20080525,2008,146,2008146,"8:02:25","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,313.0760526,414389.6804,6521923.895,16.66706686,414378.4534,6521931.654,233.449785,552.6917489,100.3737324,"West Arm","West Arm","West Arm",-386,610.1578989,5,0,"G-Against","0-Parallel","BL-Blowing","5","none","light","calm","excellent","20080525.nc",NA,1,72.75,"2008_5.img",NA,"2008.img",NA
"19",391724.5857,6530566.62,"2008-05-25-N","2008-05-25-N-043","2008-05-25-N-043",-368,1415.646139,"5/25/2008",20080525,2008,146,2008146,"13:28:24","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,102.1539491,391677.9598,6530489.327,15.1575027,391691.5783,6530488.44,202.8894207,84.86194866,-79.26452839,"West Arm","West Arm","West Arm",-341,1347.454796,5,0,"G-Against","0-Parallel","BL-Blowing","5","none","light","1'","excellent","20080525.nc",281.2730103,-339,-247.6666667,"2008_5.img",NA,"2008.img",NA
"20",439352.1259,6487557.258,"2008-05-25-N","2008-05-25-N-053","2008-05-25-N-053",-81,1297.543189,"5/25/2008",20080525,2008,146,2008146,"15:27:28","Y","Single",1,1,"Ryndam","Nat","Starboard","y",1,"n",0,184.362468,438110.4544,6489476.59,16.83331037,438111.4217,6489462.977,326.9341584,2274.007719,-37.42830966,"Lower Bay","Middle Bay","Middle Bay",-95,2848.629697,5,0,"W-With","0-Parallel","SA-Surface-active","5","none","light","1'","excellent","20080525.nc",281.1960144,-59,-65.625,"2008_5.img",NA,"2008.img",0.654160023
"21",414582.7891,6521181.407,"2008-05-26-N","2008-05-26-N-026","2008-05-26-N-026",-427,928.0138612,"5/26/2008",20080526,2008,147,2008147,"17:57:16","Y","Single",1,1,"Sapphire Princess","Nat","Port","n",1,"n",0,124.588375,414393.2025,6521335.48,18.97596474,414419.0612,6521316.434,309.5125638,212.2243234,4.92418879,"West Arm","West Arm","West Arm",-430,970.3700417,5,0,"WA-With/Aw","4-45-degrees","DF-Dive-fluke-up","5","none","moderate","1'","excellent","20080526.nc",281.6640015,-265,-191.625,"2008_5.img",NA,"2008.img",NA
"22",438629.4917,6489432.669,"2008-05-26-N","2008-05-26-N-034","2008-05-26-N-034",-93,2796.429019,"5/26/2008",20080526,2008,147,2008147,"19:10:30","N","MultiOb",3,1,"Sapphire Princess","Nat","Port","y",1,"n",0,176.3311428,438157.8675,6492134.954,14.61334426,438158.9236,6492102.856,350.0053665,2711.333987,-6.325776269,"Lower Bay","Middle Bay","Middle Bay",-107,1510.857698,5,0,"A-Away","9-Perpendicular","SA-Surface-active","5","none","moderate","1'","excellent","20080526.nc",281.3510132,-82,-83.5,"2008_5.img",NA,"2008.img",NA
"23",438653.0146,6482800.134,"2008-05-28-N","2008-05-28-N-002","2008-05-28-N-002",-86,1927.797807,"5/28/2008",20080528,2008,149,2008149,"6:06:10","N","MultiOb",3,1,"Statendam","Nat","Starboard","y",1,"n",0,325.3564881,441000.9132,6478877.082,13.32966428,440991.5935,6478887.051,149.1361618,4558.636981,3.779673751,"Lower Bay","Lower Bay","Lower Bay",-51,2275.946448,5,0,"A-Away","9-Perpendicular","DF-Dive-fluke-up","50","none","light","calm","excellent","20080528.nc",280.3919983,-64,-75,"2008_5.img",NA,"2008.img",NA
"24",439412.7171,6481936.384,"2008-05-28-N","2008-05-28-N-005","2008-05-28-N-005",-83,2094.714938,"5/28/2008",20080528,2008,149,2008149,"6:14:15","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"n",0,351.6226723,439443.1641,6481803.445,12.21352209,439439.2186,6481816.51,167.5336823,122.7685835,-4.08899004,"Lower Bay","Lower Bay","Lower Bay",-81,2082.421013,5,0,"GA-Ag/Away","4-45-degrees","DF-Dive-fluke-up","50","none","light","calm","excellent","20080528.nc",280.348999,-56,-50.57142857,"2008_5.img",NA,"2008.img",NA
"25",418194.4837,6516900.676,"2008-05-28-N","2008-05-28-N-014","2008-05-28-N-014",-365,2312.68881,"5/28/2008",20080528,2008,149,2008149,"7:33:55","Y","Single",1,1,"Statendam","Nat","Starboard","n",1,"n",0,309.6038247,418997.4906,6516983.659,19.36962053,418985.8143,6516990.724,83.5080816,796.4374617,-46.0957431,"Middle Bay","West Arm","West Arm",-431,2653.091201,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","50","none","light","calm","excellent","20080528.nc",281.0119934,-291,-270.75,"2008_5.img",NA,"2008.img",NA
"26",405259.3581,6527989.985,"2008-05-28-N","2008-05-28-N-016","2008-05-28-N-016",-248,1133.767767,"5/28/2008",20080528,2008,149,2008149,"7:59:10","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"n",0,291.2751355,407294.7174,6526150.897,19.13452597,407281.4117,6526153.932,132.2398959,2731.262249,20.96476039,"West Arm","West Arm","West Arm",-389,2087.732412,5,0,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","50","none","light","calm","excellent","20080528.nc",280.7850037,-217,-166,"2008_5.img",NA,"2008.img",NA
"27",391555.0627,6531288.527,"2008-05-28-N","2008-05-28-N-032","2008-05-28-N-032",-374,2018.020951,"5/28/2008",20080528,2008,149,2008149,"11:19:08","N","MultiOb",3,1,"Statendam","Nat","Starboard","y",1,"n",0,182.4786902,387932.2041,6530785.814,2.8168267,387933.6184,6530772.24,261.8863668,3658.061081,-100.5923234,"West Arm","West Arm","West Arm",-348,836.6369862,5,0,"U-Unsure","U-Unsure","DF-Dive-fluke-up","30","none","light","1'","excellent","20080528.nc",280.618988,-339,-290.75,"2008_5.img",NA,"2008.img",NA
"28",418104.569,6517227.35,"2008-05-28-N","2008-05-28-N-041","2008-05-28-N-041",-389,2398.029928,"5/28/2008",20080528,2008,149,2008149,"13:17:44","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"n",0,127.5045564,416942.8066,6518393.175,17.33185251,416954.7339,6518386.543,315.2321854,1632.742393,7.727629036,"Middle Bay","West Arm","West Arm",-296,2355.36947,5,0,"A-Away","9-Perpendicular","BL-Blowing","30","none","light","1'","excellent","20080528.nc",281.0119934,-280,-280.375,"2008_5.img",NA,"2008.img",NA
"29",440608.9022,6488513.784,"2008-05-31-N","2008-05-31-N-037","2008-05-31-N-037",-49,616.505585,"5/31/2008",20080531,2008,152,2008152,"14:35:40","N","MultiOb",4,1,"Coral Princess","Nat","Starboard","y",1,"n",0,180.9716914,438329.8311,6492477.21,19.03848506,438332.5763,6492462.162,330.0356108,4557.558975,-30.93608062,"Lower Bay","Middle Bay","Middle Bay",-112,1608.801342,5,0,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","100","none","moderate","1'","excellent","20080531.nc",281.776001,-37,-38.33333333,"2008_5.img",NA,"2008.img",0.654160023
"30",437831.5723,6488840.537,"2008-06-01-N","2008-06-01-N-007","2008-06-01-N-007",-98,3163.839089,"6/1/2008",20080601,2008,153,2008153,"11:27:13","N","MultiOb",2,1,"Tahitian Princess","Nat","Starboard","y",1,"n",0,354.5861546,438208.6698,6487051.081,14.50244247,438206.5138,6487063.232,168.0875137,1816.423431,-6.498640855,"Lower Bay","Lower Bay","Lower Bay",-99,2055.929021,6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","none","light","calm","excellent","20080601.nc",281.1409912,-96,-95.28571429,"2008_6.img",NA,"2008.img",NA
"31",438475.7392,6489731.879,"2008-06-01-N","2008-06-01-N-041","2008-06-01-N-041",-93,2912.663592,"6/1/2008",20080601,2008,153,2008153,"20:15:48","Y","Single",1,1,"Tahitian Princess","Nat","Starboard","y",1,"n",0,176.7415723,437965.7843,6490490.772,12.75433358,437967.4818,6490478.548,325.7569158,903.2391857,-30.98465641,"Lower Bay","Middle Bay","Middle Bay",-84,2035.781423,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","moderate","calm","excellent","20080601.nc",281.1430054,-85,-85,"2008_6.img",NA,"2008.img",NA
"32",431110.4901,6504868.654,"2008-06-04-N","2008-06-04-N-028","2008-06-04-N-028",-330,1929.688443,"6/4/2008",20080604,2008,156,2008156,"13:53:45","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"n",0,140.8289222,431347.9602,6505005.205,16.4102184,431358.0378,6504996.002,62.77687564,278.3837715,101.9479534,"Middle Bay","Middle Bay","Middle Bay",-326,2203.280373,6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","moderate","moderate","1'","good","20080604.nc",281.5010071,-312,-289,"2008_6.img",3.520950079,"2008.img",1.785580039
"33",438674.035,6491833.404,"2008-06-04-N","2008-06-04-N-032","2008-06-04-N-032",-103,2099.739633,"6/4/2008",20080604,2008,156,2008156,"14:23:07","Y","Single",1,1,"Statendam","Nat","Starboard","y",1,"n",0,176.1614457,438456.2215,6492435.107,15.08801895,438459.1208,6492421.771,339.9341569,626.3897209,-16.22728883,"Lower Bay","Middle Bay","Middle Bay",-112,1739.464166,6,1,"G-Against","0-Parallel","BL-Blowing","100","moderate","moderate","1'","good","20080604.nc",281.3729858,-95,-83.71428571,"2008_6.img",NA,"2008.img",NA
"34",437479.0138,6487554.077,"2008-06-04-N","2008-06-04-N-035","2008-06-04-N-035",-90,1995.061045,"6/4/2008",20080604,2008,156,2008156,"14:32:36","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",1,"y",20,180.0946506,438219.6215,6488090.188,14.77514115,438221.5992,6488076.684,54.86337204,908.0480913,54.76872149,"Lower Bay","Middle Bay","Middle Bay",-97,2530.861554,6,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","moderate","moderate","1'","good","20080604.nc",281.3569946,-118,-102.5,"2008_6.img",NA,"2008.img",NA
"35",439199.9106,6478909.577,"2008-06-06-N","2008-06-06-N-002","2008-06-06-N-002",-46,1827.501385,"6/6/2008",20080606,2008,158,2008158,"8:01:49","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"y",13,301.7854933,441659.764,6478199.577,12.97898882,441652.0718,6478201.99,106.0958252,2552.209515,-15.68966812,"Lower Bay","Lower Bay","Lower Bay",-51,2368.604892,6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","light","calm","excellent","20080606.nc",281.0920105,-53,-51.83333333,"2008_6.img",NA,"2008.img",2.249939919
"36",434623.4517,6505266.296,"2008-06-06-N","2008-06-06-N-016","2008-06-06-N-016",-103,3668.835582,"6/6/2008",20080606,2008,158,2008158,"9:08:04","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"n",0,315.6798341,435326.0515,6503091.005,19.08287313,435319.164,6503095.195,162.2323466,2279.845001,26.55251255,"Middle Bay","Middle Bay","Middle Bay",-293,2928.641597,6,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","moderate","1'","excellent","20080606.nc",281.7829895,-217,-122.2857143,"2008_6.img",3.520950079,"2008.img",1.785580039
"37",434513.1199,6504771.381,"2008-06-06-N","2008-06-06-N-017","2008-06-06-N-017",-189,3659.329835,"6/6/2008",20080606,2008,158,2008158,"9:10:11","Y","Single",1,1,"Volendam","Nat","Starboard","n",1,"n",0,316.2192234,434457.6265,6503997.209,19.23894394,434450.7788,6504001.463,184.6292059,772.4371096,48.40998251,"Middle Bay","Middle Bay","Middle Bay",-309,3666.272854,6,1,"U-Unsure","U-Unsure","SA-Surface-active","100","none","moderate","1'","excellent","20080606.nc",281.7829895,-217,-219.125,"2008_6.img",3.520950079,"2008.img",1.785580039
"38",439002.1625,6496728.29,"2008-06-06-N","2008-06-06-N-037","2008-06-06-N-037",-202,3264.279358,"6/6/2008",20080606,2008,158,2008158,"16:36:50","N","MultiOb",3,1,"Volendam","Nat","Starboard","y",3,"n",0,155.0251843,438530.5347,6499430.596,19.22676556,438535.6452,6499424.36,350.1829743,2736.134548,15.15779005,"Middle Bay","Middle Bay","Middle Bay",-232,1312.093824,6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","light","light","calm","excellent","20080606.nc",281.3059998,-193,-194,"2008_6.img",3.658070087,"2008.img",1.916610003
"39",437074.7545,6484089.064,"2008-06-06-N","2008-06-06-N-045","2008-06-06-N-045",-61,1217.022776,"6/6/2008",20080606,2008,158,2008158,"17:06:28","Y","Single",1,1,"Volendam","Nat","Starboard","y",1,"y",13,181.3833678,438393.788,6484464.8,13.27319821,438395.5989,6484456.944,74.4364571,1371.118507,73.05308933,"Lower Bay","Lower Bay","Lower Bay",-92,2031.638866,6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent","20080606.nc",281.1400146,-72,-61.5,"2008_6.img",NA,"2008.img",NA
"40",438740.6718,6482692.908,"2008-06-06-N","2008-06-06-N-046","2008-06-06-N-046",-86,1917.61872,"6/6/2008",20080606,2008,158,2008158,"17:07:49","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",1,"y",13,176.5431111,438389.9879,6483923.993,12.74835,438392.4552,6483916.318,344.1121708,1272.001297,-12.43094031,"Lower Bay","Lower Bay","Lower Bay",-92,2335.457357,6,1,"U-Unsure","U-Unsure","SA-Surface-active","100","light","light","calm","excellent","20080606.nc",281.1220093,-64,-72.16666667,"2008_6.img",NA,"2008.img",NA
"41",439607.2647,6485191.213,"2008-06-07-N","2008-06-07-N-006","2008-06-07-N-006",-90,619.5404787,"6/7/2008",20080607,2008,159,2008159,"6:31:46","N","MultiOb",3,1,"Island Princess","Nat","Port","y",1,"y",13,334.360188,439126.2074,6482490.573,10.90885219,439122.4213,6482505.394,190.2328157,2729.230226,35.87262772,"Lower Bay","Lower Bay","Lower Bay",-86,2098.337566,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","25","none","light","calm","excellent","20080607.nc",280.980011,-64,-51.42857143,"2008_6.img",NA,"2008.img",0.654160023
"42",437163.4433,6487957.591,"2008-06-07-N","2008-06-07-N-009","2008-06-07-N-009",-87,2056.663711,"6/7/2008",20080607,2008,159,2008159,"6:42:29","Y","Single",1,1,"Island Princess","Nat","Port","y",1,"y",13,3.034379845,438453.7913,6486414.352,13.46786087,438457.5811,6486429.172,139.74485,2002.712272,-43.28952988,"Lower Bay","Lower Bay","Lower Bay",-100,1680.894795,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","40","none","moderate","calm","excellent","20080607.nc",281.0239868,-97,-97.375,"2008_6.img",NA,"2008.img",NA
"43",440748.1361,6490208.363,"2008-06-07-N","2008-06-07-N-010","2008-06-07-N-010",-20,1802.338633,"6/7/2008",20080607,2008,159,2008159,"6:44:39","Y","Single",1,1,"Island Princess","Nat","Port","y",1,"n",0,1.554059611,438491.2886,6487330.098,13.95225718,438494.6943,6487345.012,218.202553,3643.731523,36.64849342,"Lower Bay","Lower Bay","Lower Bay",-97,1921.407819,6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","40","none","moderate","calm","excellent","20080607.nc",281.0230103,-29,-37.42857143,"2008_6.img",NA,"2008.img",0.617380023
"44",438757.1988,6496993.771,"2008-06-07-N","2008-06-07-N-031","2008-06-07-N-031",-219,3165.975326,"6/7/2008",20080607,2008,159,2008159,"14:42:26","N","MultiOb",2,1,"Island Princess","Nat","Port","y",1,"n",0,140.548761,435418.9186,6500117.678,18.74616011,435426.1334,6500104.189,313.0381559,4557.488382,-7.510605084,"Middle Bay","Middle Bay","Middle Bay",-284,2717.527955,6,1,"U-Unsure","U-Unsure","BL-Blowing","80","none","light","1'","excellent","20080607.nc",281.1409912,-200,-201.5,"2008_6.img",3.658070087,"2008.img",1.916610003
"45",439155.2087,6483641.278,"2008-06-07-N","2008-06-07-N-034","2008-06-07-N-034",-90,2112.278284,"6/7/2008",20080607,2008,159,2008159,"15:09:22","N","MultiOb",4,1,"Island Princess","Nat","Port","y",1,"n",0,182.7927321,438447.8774,6488158.201,10.72075311,438444.1501,6488143.365,351.0248564,4557.893408,-11.76787575,"Lower Bay","Middle Bay","Middle Bay",-97,2380.701623,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","80","none","light","1'","excellent","20080607.nc",280.9559937,-84,-73,"2008_6.img",NA,"2008.img",NA
